0	121	95575	0	 0	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
0	734	1916958	0	 0	 28	 99	0	79	0	27	 35	 0	 0	 1	 0	 0	 64
0	2999	682490	0	 0	 161	 41	0	43	0	1	 1	 0	 0	 160	 39	 0	 1
0	1370	248494	0	 0	 649	 426	0	132	0	112	 297	 0	 0	 537	 129	 0	 0
0	2061	1045044	0	 0	 18	 96	1	23	1	0	 0	 0	 0	 18	 28	 0	 68
0	1462	59019	0	 0	 2	 7	0	1	0	0	 0	 0	 0	 2	 2	 0	 5
0	591	1180247	0	 0	 317	 238	9	202	17	0	 0	 0	 0	 317	 10	 0	 228
0	185	6694	0	 0	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
0	0	0	0	 0	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
0	806	998279	0	 0	 0	 567	0	2	0	0	 0	 0	 0	 0	 567	 0	 0
0	535	346329	0	 0	 0	 303	0	0	0	0	 0	 0	 0	 0	 303	 0	 0
0	653	488019	0	 0	 0	 248	0	0	0	0	 0	 0	 0	 0	 248	 0	 0
0	668	384216	0	 0	 1165	 282	0	393	0	265	 227	 0	 0	 900	 14	 0	 41
0	808	101144	0	 0	 31	 0	0	0	0	0	 0	 0	 0	 31	 0	 0	 0
0	307	561404	0	 0	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
0	2072	922980	0	 0	 285	 109	0	17	0	15	 92	 0	 0	 270	 0	 0	 17
0	1110	455888	0	 0	 33	 193	39	0	0	33	 17	 0	 0	 0	 137	 0	 39
0	1700	1104786	0	 0	 5	 130	10	26	0	1	 25	 0	 0	 4	 17	 0	 88
0	924	1041124	0	 0	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
0	575	709008	0	 0	 0	 501	0	0	0	0	 0	 0	 0	 0	 501	 0	 0
0	1732	1149155	0	 0	 108	 51	0	0	0	0	 0	 0	 0	 108	 0	 0	 51
0	1727	258605	0	 0	 36	 137	26	147	0	35	 74	 0	 0	 1	 36	 0	 27
0	1660	1446577	0	 0	 0	 14	0	0	0	0	 0	 0	 0	 0	 14	 0	 0
0	1188	626229	0	 0	 334	 3	0	0	0	0	 0	 0	 0	 334	 3	 0	 0
0	309	10577	0	 0	 1	 0	0	0	0	0	 0	 0	 0	 1	 0	 0	 0
0	597	122637	0	 0	 1	 168	0	1	0	0	 0	 0	 0	 1	 167	 0	 1
0	70	382856	0	 0	 0	 1164	0	0	0	0	 0	 0	 0	 0	 1164	 0	 0
0	364	190308	0	 0	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
0	1715	53553	0	 0	 9	 2	0	9	0	9	 1	 0	 0	 0	 0	 0	 1
0	816	554790	0	 0	 54	 169	50	104	0	52	 119	 0	 0	 2	 0	 0	 50
0	489	557833	0	 0	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
0	5712	1905920	0	 0	 48	 218	1	220	2	21	 1	 0	 0	 27	 52	 0	 165
0	2801	951206	0	 0	 11	 178	115	1	19	0	 0	 0	 0	 11	 20	 0	 158
0	268	385744	0	 0	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
0	432	676808	0	 0	 1143	 0	0	3	0	0	 0	 0	 0	 1143	 0	 0	 0
0	1665	29286	0	 0	 0	 1	0	1	0	0	 0	 0	 0	 0	 1	 0	 0
0	2702	231639	0	 0	 6	 24	0	13	0	0	 0	 0	 0	 0	 12	 6	 12
0	1486	1614759	0	 0	 25	 5	4	1	0	0	 0	 0	 0	 25	 1	 0	 4
0	826	108545	0	 0	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
0	432	292706	0	 0	 39	 76	0	115	0	39	 76	 0	 0	 0	 0	 0	 0
0	1791	18920	0	 0	 0	 2	0	0	0	0	 0	 0	 0	 0	 1	 0	 1
0	219	631746	0	 0	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
0	591	367029	0	 0	 0	 893	276	308	0	0	 0	 0	 0	 0	 309	 0	 584
0	938	611933	0	 0	 0	 498	0	0	0	0	 0	 0	 0	 0	 498	 0	 0
0	567	106159	0	 0	 0	 1	0	0	0	0	 0	 0	 0	 0	 1	 0	 0
0	2229	602629	0	 0	 0	 377	3	0	0	0	 0	 0	 0	 0	 367	 0	 10
0	1891	51121	0	 0	 0	 24	0	0	0	0	 0	 0	 0	 0	 24	 0	 0
0	584	799032	0	 0	 1144	 10	0	0	0	0	 0	 0	 0	 1144	 10	 0	 0
0	867	790910	0	 0	 0	 589	0	0	0	0	 0	 0	 0	 0	 531	 0	 58
0	509	397746	0	 0	 0	 719	113	0	0	0	 0	 0	 0	 0	 606	 0	 113
0	558	734308	0	 0	 0	 1067	0	0	0	0	 0	 0	 0	 0	 1067	 0	 0
0	485	490464	0	 0	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
0	581	48508	0	 0	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
0	417	386718	0	 0	 0	 0	0	0	0	0	 0	 0	 0	 0	 0	 0	 0
